date,temperature_2m_max,temperature_2m_min,soil_temperature_100_to_255cm_max,soil_temperature_100_to_255cm_min,soil_moisture_100_to_255cm_max,soil_moisture_100_to_255cm_min,precipitation_max,precipitation_min,water_leakage
2006-11-12 00:00:00+00:00,15.026,4.776,15.876,15.426,0.327,0.327,2.0,0.0,7519.87
2006-11-19 00:00:00+00:00,14.776,5.176,15.426,14.976,0.327,0.327,3.0,0.0,7774.45
2006-11-26 00:00:00+00:00,14.676,6.076,14.976,14.526,0.327,0.327,1.8,0.0,8088.54
2006-12-03 00:00:00+00:00,13.976,7.476,14.526,14.176,0.328,0.327,1.8,0.0,8069.0
2006-12-10 00:00:00+00:00,13.726,3.176,14.176,13.776,0.331,0.328,2.1,0.0,8035.25
2006-12-17 00:00:00+00:00,12.626,5.076,13.776,13.376,0.335,0.331,1.8,0.0,8198.92
2006-12-24 00:00:00+00:00,8.176,1.526,13.376,12.826,0.34,0.335,0.0,0.0,8407.68
2006-12-31 00:00:00+00:00,12.576,3.976,12.826,12.276,0.343,0.34,1.5,0.0,8419.75
2007-01-07 00:00:00+00:00,11.376,5.176,12.276,11.876,0.346,0.343,2.6,0.0,7538.34
2007-01-14 00:00:00+00:00,13.076,5.776,11.876,11.576,0.35,0.346,1.5,0.0,7687.46
2007-01-21 00:00:00+00:00,13.826,4.926,11.576,11.326,0.355,0.35,2.0,0.0,7765.74
2007-01-28 00:00:00+00:00,8.726,0.076000005,11.326,10.976,0.359,0.355,0.5,0.0,7916.68
2007-02-04 00:00:00+00:00,11.126,3.226,10.976,10.576,0.362,0.359,0.1,0.0,8230.8
2007-02-11 00:00:00+00:00,10.126,-1.574,10.576,10.076,0.364,0.362,1.6,0.0,7474.99
2007-02-18 00:00:00+00:00,10.676,3.876,10.076,9.726,0.369,0.364,1.6,0.0,7265.24
2007-02-25 00:00:00+00:00,10.926,5.676,9.726,9.526,0.373,0.369,1.6,0.0,7148.01
2007-03-04 00:00:00+00:00,11.826,3.976,9.526,9.376,0.379,0.373,2.4,0.0,7078.62
2007-03-11 00:00:00+00:00,13.126,5.026,9.376,9.276,0.384,0.379,1.6,0.0,7275.87
2007-03-18 00:00:00+00:00,14.426,3.676,9.276,9.226,0.385,0.384,0.5,0.0,7024.34
2007-03-25 00:00:00+00:00,9.776,1.176,9.226,9.126,0.385,0.385,0.5,0.0,7386.85
2007-04-01 00:00:00+00:00,11.776,5.226,9.126,9.026,0.385,0.385,1.2,0.0,7472.35
2007-04-08 00:00:00+00:00,15.076,3.026,9.026,9.026,0.385,0.384,0.1,0.0,7391.67
2007-04-15 00:00:00+00:00,19.476,7.626,9.176,9.026,0.384,0.382,0.0,0.0,7764.21
2007-04-22 00:00:00+00:00,19.476,7.526,9.426,9.176,0.382,0.38,0.0,0.0,7921.86
2007-04-29 00:00:00+00:00,18.876,9.826,9.776,9.426,0.38,0.378,0.3,0.0,8247.83
2007-05-06 00:00:00+00:00,16.976,7.776,10.126,9.776,0.378,0.376,0.2,0.0,7552.3
2007-05-13 00:00:00+00:00,16.276,9.776,10.426,10.126,0.376,0.374,3.2,0.0,7259.47
2007-05-20 00:00:00+00:00,18.026,8.026,10.676,10.426,0.374,0.371,1.8,0.0,7867.72
2007-05-27 00:00:00+00:00,19.776,10.426,10.976,10.676,0.371,0.369,2.1,0.0,7425.82
2007-06-03 00:00:00+00:00,17.925999,7.026,11.276,10.976,0.369,0.368,2.5,0.0,7404.52
2007-06-10 00:00:00+00:00,19.276,11.676,11.576,11.276,0.368,0.366,2.9,0.0,7563.02
2007-06-17 00:00:00+00:00,21.075998,13.126,12.026,11.626,0.366,0.365,1.6,0.0,7680.27
2007-06-24 00:00:00+00:00,19.276,12.826,12.476,12.026,0.365,0.364,3.6,0.0,7848.19
2007-07-01 00:00:00+00:00,18.876,10.026,12.826,12.476,0.364,0.362,1.8,0.0,7282.36
2007-07-08 00:00:00+00:00,18.776,11.976,13.126,12.826,0.362,0.362,1.8,0.0,7380.96
2007-07-15 00:00:00+00:00,21.376,11.926,13.426,13.126,0.362,0.361,0.8,0.0,7799.21
2007-07-22 00:00:00+00:00,21.226,12.776,13.826,13.426,0.361,0.359,3.8,0.0,8620.39
2007-07-29 00:00:00+00:00,19.925999,13.026,14.126,13.826,0.359,0.358,5.6,0.0,8421.92
2007-08-05 00:00:00+00:00,24.425999,11.426,14.426,14.126,0.358,0.357,0.1,0.0,8596.45
2007-08-12 00:00:00+00:00,20.825998,12.426,14.726,14.426,0.357,0.356,0.5,0.0,7906.77
2007-08-19 00:00:00+00:00,20.425999,12.276,15.026,14.726,0.356,0.355,3.2,0.0,7554.62
2007-08-26 00:00:00+00:00,23.175999,12.826,15.176,15.026,0.355,0.354,1.8,0.0,8085.64
2007-09-02 00:00:00+00:00,20.376,12.526,15.376,15.176,0.354,0.353,0.2,0.0,8515.76
2007-09-09 00:00:00+00:00,21.276,11.226,15.526,15.376,0.353,0.352,0.7,0.0,8770.75
2007-09-16 00:00:00+00:00,19.726,11.626,15.626,15.526,0.352,0.351,0.1,0.0,8502.14
2007-09-23 00:00:00+00:00,19.425999,9.126,15.676,15.626,0.351,0.35,0.4,0.0,8038.03
2007-09-30 00:00:00+00:00,17.226,9.576,15.676,15.626,0.35,0.349,2.5,0.0,7744.93
2007-10-07 00:00:00+00:00,16.325998,10.826,15.626,15.526,0.349,0.348,1.5,0.0,7654.71
2007-10-14 00:00:00+00:00,17.026,9.876,15.526,15.426,0.348,0.347,4.0,0.0,7325.25
2007-10-21 00:00:00+00:00,16.526,7.376,15.426,15.276,0.347,0.346,1.9,0.0,7426.49
2007-10-28 00:00:00+00:00,14.476,6.126,15.276,14.926,0.346,0.345,1.3,0.0,7419.88
2007-11-04 00:00:00+00:00,14.226,7.676,14.926,14.626,0.345,0.345,0.1,0.0,7634.2
2007-11-11 00:00:00+00:00,13.226,5.226,14.626,14.276,0.345,0.344,1.5,0.0,7674.33
2007-11-18 00:00:00+00:00,9.626,1.676,14.276,13.776,0.344,0.344,1.3,0.0,7581.22
2007-11-25 00:00:00+00:00,11.126,1.576,13.776,13.226,0.344,0.343,1.4,0.0,8023.37
2007-12-02 00:00:00+00:00,12.276,4.326,13.226,12.726,0.343,0.343,1.9,0.0,7181.41
2007-12-09 00:00:00+00:00,13.476,4.726,12.726,12.326,0.343,0.343,2.0,0.0,7267.92
2007-12-16 00:00:00+00:00,7.226,0.87600005,12.326,11.826,0.344,0.343,0.5,0.0,7898.94
2007-12-23 00:00:00+00:00,7.226,2.126,11.826,11.226,0.345,0.344,0.0,0.0,8281.6
2007-12-30 00:00:00+00:00,11.076,4.276,11.226,10.676,0.346,0.345,1.8,0.0,8492.22
2008-01-06 00:00:00+00:00,8.726,2.126,10.676,10.276,0.347,0.346,1.8,0.0,8227.19
2008-01-13 00:00:00+00:00,10.776,3.176,10.276,9.876,0.349,0.347,2.8,0.0,8276.65
2008-01-20 00:00:00+00:00,12.526,2.976,9.876,9.626,0.355,0.349,3.2,0.0,8024.33
2008-01-27 00:00:00+00:00,11.176,4.126,9.626,9.476,0.363,0.355,0.4,0.0,7829.8
2008-02-03 00:00:00+00:00,9.726,1.026,9.476,9.226,0.367,0.363,1.5,0.0,8121.11
2008-02-10 00:00:00+00:00,11.026,2.226,9.226,8.976,0.369,0.367,2.0,0.0,7895.5
2008-02-17 00:00:00+00:00,8.876,0.026,8.976,8.726,0.37,0.369,0.0,0.0,8104.68
2008-02-24 00:00:00+00:00,12.226,0.22600001,8.726,8.376,0.371,0.37,0.2,0.0,8026.02
2008-03-02 00:00:00+00:00,11.276,2.976,8.376,8.226,0.371,0.371,1.6,0.0,7820.32
2008-03-09 00:00:00+00:00,10.876,0.376,8.226,8.126,0.371,0.37,0.7,0.0,7482.8
2008-03-16 00:00:00+00:00,11.676,5.376,8.126,8.026,0.37,0.37,3.2,0.0,7659.37
2008-03-23 00:00:00+00:00,8.776,0.526,8.076,7.976,0.37,0.37,1.1,0.0,8142.99
2008-03-30 00:00:00+00:00,12.026,-0.024,7.976,7.776,0.372,0.37,2.1,0.0,7918.6
2008-04-06 00:00:00+00:00,15.026,1.4760001,7.776,7.726,0.373,0.372,1.0,0.0,7488.06
2008-04-13 00:00:00+00:00,11.326,1.426,7.776,7.726,0.374,0.373,1.1,0.0,7362.15
2008-04-20 00:00:00+00:00,11.376,2.926,7.776,7.726,0.374,0.373,0.8,0.0,7406.33
2008-04-27 00:00:00+00:00,17.376,4.926,7.926,7.776,0.373,0.373,1.0,0.0,7596.26
2008-05-04 00:00:00+00:00,15.376,7.326,8.226,7.926,0.373,0.372,1.3,0.0,7927.04
2008-05-11 00:00:00+00:00,19.126,11.676,8.626,8.226,0.372,0.371,0.0,0.0,8349.36
2008-05-18 00:00:00+00:00,17.575998,9.376,9.176,8.626,0.371,0.369,1.5,0.0,8562.5
2008-05-25 00:00:00+00:00,16.276,8.476,9.576,9.176,0.369,0.368,2.6,0.0,8283.92
2008-06-01 00:00:00+00:00,17.876,11.176,10.026,9.576,0.368,0.366,4.1,0.0,7990.0
2008-06-08 00:00:00+00:00,19.626,11.776,10.476,10.026,0.366,0.365,1.6,0.0,8437.81
2008-06-15 00:00:00+00:00,19.876,10.176,10.926,10.476,0.365,0.364,2.3,0.0,8615.16
2008-06-22 00:00:00+00:00,19.876,10.276,11.326,10.926,0.364,0.363,0.6,0.0,9479.45
2008-06-29 00:00:00+00:00,20.575998,12.276,11.776,11.326,0.363,0.361,0.5,0.0,10035.0
2008-07-06 00:00:00+00:00,21.526,12.476,12.276,11.776,0.361,0.359,0.6,0.0,9023.81
2008-07-13 00:00:00+00:00,19.825998,11.426,12.726,12.276,0.359,0.358,3.1,0.0,9204.9
2008-07-20 00:00:00+00:00,23.226,11.976,13.126,12.726,0.358,0.356,0.7,0.0,10154.56
2008-07-27 00:00:00+00:00,23.776,11.676,13.526,13.126,0.356,0.354,0.0,0.0,10909.44
2008-08-03 00:00:00+00:00,23.575998,15.476,14.026,13.526,0.354,0.352,4.1,0.0,9815.92
2008-08-10 00:00:00+00:00,23.825998,13.626,14.476,14.026,0.352,0.351,2.4,0.0,9102.64
2008-08-17 00:00:00+00:00,19.626,12.726,14.776,14.476,0.351,0.349,2.9,0.0,9099.07
2008-08-24 00:00:00+00:00,20.026,12.276,15.026,14.776,0.349,0.348,1.8,0.0,9472.05
2008-08-31 00:00:00+00:00,21.626,14.326,15.276,15.026,0.348,0.347,0.8,0.0,9244.52
2008-09-07 00:00:00+00:00,19.376,12.826,15.476,15.276,0.347,0.345,1.8,0.0,8949.66
2008-09-14 00:00:00+00:00,21.026,11.276,15.576,15.476,0.345,0.344,0.7,0.0,8740.51
2008-09-21 00:00:00+00:00,16.425999,11.826,15.576,15.576,0.344,0.343,0.2,0.0,8810.86
2008-09-28 00:00:00+00:00,16.776,10.326,15.576,15.526,0.343,0.342,0.4,0.0,8522.34
2008-10-05 00:00:00+00:00,15.276,5.976,15.526,15.426,0.342,0.341,2.0,0.0,8247.61
2008-10-12 00:00:00+00:00,17.825998,8.226,15.426,15.226,0.341,0.341,0.7,0.0,8269.17
2008-10-19 00:00:00+00:00,17.626,7.376,15.226,15.026,0.341,0.34,0.8,0.0,8059.37
2008-10-26 00:00:00+00:00,15.826,6.926,15.026,14.776,0.34,0.339,2.0,0.0,8115.95
2008-11-02 00:00:00+00:00,11.576,2.476,14.776,14.376,0.339,0.339,2.9,0.0,7671.87
2008-11-09 00:00:00+00:00,12.026,7.376,14.376,13.976,0.339,0.339,1.9,0.0,7734.53
2008-11-16 00:00:00+00:00,12.826,5.226,13.976,13.576,0.341,0.339,2.4,0.0,7468.41
2008-11-23 00:00:00+00:00,11.476,-0.424,13.576,13.176,0.343,0.341,1.6,0.0,7592.88
2008-11-30 00:00:00+00:00,10.426,2.226,13.176,12.626,0.345,0.343,1.4,0.0,7584.43
2008-12-07 00:00:00+00:00,7.726,0.126,12.626,11.976,0.351,0.345,1.1,0.0,7681.61
2008-12-14 00:00:00+00:00,6.426,0.526,11.976,11.276,0.355,0.351,1.3,0.0,7924.48
2008-12-21 00:00:00+00:00,11.426,3.326,11.276,10.676,0.358,0.355,0.7,0.0,7927.32
2008-12-28 00:00:00+00:00,11.026,2.476,10.676,10.326,0.361,0.358,0.1,0.0,8022.11
2009-01-04 00:00:00+00:00,5.276,-0.67399997,10.326,9.776,0.362,0.361,0.1,0.0,8727.87
2009-01-11 00:00:00+00:00,7.176,-3.124,9.776,9.126,0.363,0.362,0.7,0.0,8949.74
2009-01-18 00:00:00+00:00,9.326,1.076,9.126,8.626,0.364,0.363,1.9,0.0,7807.52
2009-01-25 00:00:00+00:00,9.276,1.376,8.626,8.226,0.367,0.364,3.0,0.0,7885.36
2009-02-01 00:00:00+00:00,7.626,-0.024,8.226,7.876,0.374,0.367,0.8,0.0,7580.64
2009-02-08 00:00:00+00:00,6.976,-1.324,7.876,7.426,0.379,0.374,1.0,0.0,7336.79
2009-02-15 00:00:00+00:00,7.726,-0.774,7.426,7.026,0.389,0.379,3.4,0.0,7396.02
2009-02-22 00:00:00+00:00,10.076,2.576,7.026,6.776,0.393,0.389,0.1,0.0,6850.23
2009-03-01 00:00:00+00:00,11.226,5.076,6.776,6.676,0.393,0.393,1.1,0.0,6780.6
2009-03-08 00:00:00+00:00,10.176,0.926,6.726,6.676,0.393,0.393,2.3,0.0,6567.28
2009-03-15 00:00:00+00:00,12.226,2.976,6.726,6.676,0.393,0.393,1.7,0.0,6662.08
2009-03-22 00:00:00+00:00,12.876,1.126,6.776,6.676,0.393,0.392,0.0,0.0,6408.12
2009-03-29 00:00:00+00:00,11.326,1.2260001,6.876,6.776,0.392,0.391,1.4,0.0,5953.86
2009-04-05 00:00:00+00:00,13.626,2.926,6.976,6.876,0.391,0.389,0.1,0.0,5350.39
2009-04-12 00:00:00+00:00,14.826,7.126,7.176,6.976,0.389,0.388,0.7,0.0,5163.85
2009-04-19 00:00:00+00:00,14.676,6.726,7.526,7.176,0.388,0.386,1.3,0.0,4963.08
2009-04-26 00:00:00+00:00,15.426,5.126,7.826,7.526,0.386,0.384,0.1,0.0,4996.21
2009-05-03 00:00:00+00:00,17.476,5.726,8.176,7.826,0.384,0.382,1.1,0.0,5540.69
2009-05-10 00:00:00+00:00,17.575998,6.676,8.526,8.176,0.382,0.379,0.6,0.0,5919.72
2009-05-17 00:00:00+00:00,15.076,8.476,8.876,8.526,0.379,0.377,1.8,0.0,5783.08
2009-05-24 00:00:00+00:00,16.825998,9.376,9.276,8.876,0.377,0.374,0.3,0.0,6317.32
2009-05-31 00:00:00+00:00,19.175999,9.426,9.676,9.276,0.374,0.372,2.3,0.0,6643.75
2009-06-07 00:00:00+00:00,19.026,9.726,10.126,9.676,0.372,0.369,2.3,0.0,5534.52
2009-06-14 00:00:00+00:00,20.226,7.976,10.476,10.126,0.369,0.367,1.4,0.0,6026.27
2009-06-21 00:00:00+00:00,20.175999,11.826,10.976,10.476,0.367,0.365,0.8,0.0,6466.32
2009-06-28 00:00:00+00:00,22.575998,12.576,11.426,10.976,0.365,0.362,1.6,0.0,7435.15
2009-07-05 00:00:00+00:00,22.876,14.926,12.026,11.426,0.362,0.36,0.7,0.0,7081.73
2009-07-12 00:00:00+00:00,21.425999,12.376,12.626,12.026,0.36,0.357,1.8,0.0,6940.83
2009-07-19 00:00:00+00:00,21.376,13.226,13.126,12.626,0.357,0.355,2.2,0.0,7059.87
2009-07-26 00:00:00+00:00,22.526,13.376,13.526,13.126,0.355,0.353,0.9,0.0,6638.31
2009-08-02 00:00:00+00:00,20.726,12.976,13.926,13.526,0.353,0.35,3.1,0.0,6989.43
2009-08-09 00:00:00+00:00,24.825998,14.076,14.326,13.926,0.35,0.348,0.9,0.0,7298.4
2009-08-16 00:00:00+00:00,22.675999,15.626,14.726,14.326,0.348,0.346,0.8,0.0,8100.83
2009-08-23 00:00:00+00:00,25.425999,13.276,15.126,14.726,0.346,0.344,0.2,0.0,8451.1
2009-08-30 00:00:00+00:00,23.876,12.326,15.476,15.126,0.344,0.342,0.4,0.0,7889.65
2009-09-06 00:00:00+00:00,23.575998,11.576,15.726,15.476,0.342,0.34,2.0,0.0,7513.8
2009-09-13 00:00:00+00:00,24.425999,12.526,15.876,15.726,0.34,0.338,0.4,0.0,7061.75
2009-09-20 00:00:00+00:00,19.376,13.726,15.976,15.876,0.338,0.337,1.0,0.0,6987.45
2009-09-27 00:00:00+00:00,19.925999,10.776,16.026,15.976,0.337,0.335,0.1,0.0,6949.34
2009-10-04 00:00:00+00:00,18.075998,10.176,16.075998,16.026,0.335,0.334,0.5,0.0,6537.44
2009-10-11 00:00:00+00:00,18.226,9.826,16.026,15.976,0.334,0.332,3.1,0.0,6369.55
2009-10-18 00:00:00+00:00,15.026,7.176,15.976,15.776,0.332,0.331,0.5,0.0,6279.18
2009-10-25 00:00:00+00:00,16.126,8.376,15.776,15.476,0.331,0.33,1.7,0.0,6127.59
2009-11-01 00:00:00+00:00,16.026,10.576,15.476,15.226,0.33,0.329,2.5,0.0,5866.98
2009-11-08 00:00:00+00:00,13.826,6.176,15.226,14.926,0.329,0.328,1.8,0.0,6028.6
2009-11-15 00:00:00+00:00,15.576,5.726,14.926,14.526,0.328,0.328,3.7,0.0,5876.09
2009-11-22 00:00:00+00:00,14.276,9.326,14.526,14.176,0.328,0.327,2.0,0.0,5904.0
2009-11-29 00:00:00+00:00,13.076,6.476,14.176,13.876,0.327,0.327,2.5,0.0,5855.47
2009-12-06 00:00:00+00:00,12.126,3.576,13.876,13.376,0.327,0.327,1.3,0.0,5913.33
2009-12-13 00:00:00+00:00,12.126,4.776,13.376,12.926,0.329,0.327,1.0,0.0,6268.65
2009-12-20 00:00:00+00:00,4.676,-1.624,12.926,12.276,0.331,0.329,1.3,0.0,7178.1
2009-12-27 00:00:00+00:00,8.126,0.076000005,12.276,11.526,0.333,0.331,1.1,0.0,7382.95
2010-01-03 00:00:00+00:00,6.226,-0.574,11.526,10.826,0.337,0.333,1.5,0.0,8104.51
2010-01-10 00:00:00+00:00,2.576,-2.124,10.826,10.076,0.341,0.337,0.7,0.0,9381.01
2010-01-17 00:00:00+00:00,7.326,0.426,10.026,9.326,0.346,0.341,1.3,0.0,7985.43
2010-01-24 00:00:00+00:00,7.876,2.776,9.326,8.776,0.352,0.346,0.3,0.0,7136.46
2010-01-31 00:00:00+00:00,6.576,-1.074,8.776,8.326,0.357,0.352,0.7,0.0,7064.31
2010-02-07 00:00:00+00:00,9.076,-0.024,8.326,7.826,0.36,0.357,1.3,0.0,7112.99
2010-02-14 00:00:00+00:00,3.826,-0.074,7.826,7.426,0.363,0.36,0.4,0.0,7170.9
2010-02-21 00:00:00+00:00,6.026,-2.074,7.426,6.976,0.366,0.363,1.8,0.0,7093.4
2010-02-28 00:00:00+00:00,9.326,2.826,6.976,6.626,0.372,0.366,1.9,0.0,6807.47
2010-03-07 00:00:00+00:00,7.576,-0.124000005,6.626,6.426,0.378,0.372,0.0,0.0,6745.53
2010-03-14 00:00:00+00:00,8.876,0.526,6.426,6.176,0.38,0.378,0.6,0.0,6490.87
2010-03-21 00:00:00+00:00,12.276,3.626,6.176,6.126,0.38,0.38,1.1,0.0,6321.63
2010-03-28 00:00:00+00:00,14.026,3.276,6.326,6.126,0.38,0.38,1.0,0.0,6451.42
2010-04-04 00:00:00+00:00,11.326,2.526,6.476,6.326,0.38,0.38,1.7,0.0,6197.77
2010-04-11 00:00:00+00:00,13.476,4.476,6.676,6.476,0.38,0.38,0.4,0.0,6083.57
2010-04-18 00:00:00+00:00,12.476,4.226,6.876,6.676,0.38,0.38,0.0,0.0,5972.76
2010-04-25 00:00:00+00:00,16.026,2.676,7.076,6.876,0.38,0.379,0.5,0.0,6197.29
2010-05-02 00:00:00+00:00,17.876,6.476,7.426,7.076,0.379,0.377,1.7,0.0,5987.75
2010-05-09 00:00:00+00:00,10.976,5.476,7.726,7.426,0.377,0.376,0.2,0.0,5906.13
2010-05-16 00:00:00+00:00,14.226,4.676,7.926,7.726,0.376,0.374,0.8,0.0,6242.03
2010-05-23 00:00:00+00:00,18.925999,7.176,8.226,7.926,0.374,0.372,0.2,0.0,6875.11
2010-05-30 00:00:00+00:00,23.175999,8.826,8.726,8.226,0.372,0.37,1.1,0.0,6899.32
2010-06-06 00:00:00+00:00,20.776,8.976,9.176,8.726,0.37,0.367,1.2,0.0,6859.78
2010-06-13 00:00:00+00:00,18.526,10.626,9.726,9.176,0.367,0.365,2.5,0.0,6977.76
2010-06-20 00:00:00+00:00,16.376,9.626,10.176,9.726,0.365,0.363,0.2,0.0,7555.34
2010-06-27 00:00:00+00:00,23.075998,10.676,10.676,10.176,0.363,0.36,0.0,0.0,7988.4
2010-07-04 00:00:00+00:00,25.376,14.476,11.326,10.676,0.36,0.357,1.0,0.0,8448.65
2010-07-11 00:00:00+00:00,26.175999,13.776,12.076,11.376,0.357,0.355,0.5,0.0,7591.12
2010-07-18 00:00:00+00:00,21.876,13.676,12.776,12.076,0.355,0.352,1.5,0.0,8044.53
2010-07-25 00:00:00+00:00,23.925999,14.576,13.326,12.776,0.352,0.35,0.8,0.0,8324.57
2010-08-01 00:00:00+00:00,21.876,14.076,13.876,13.326,0.35,0.347,0.5,0.0,7980.12
2010-08-08 00:00:00+00:00,21.126,12.976,14.276,13.876,0.347,0.345,2.9,0.0,7255.67
2010-08-15 00:00:00+00:00,21.526,12.826,14.626,14.276,0.345,0.343,3.5,0.0,7468.96
2010-08-22 00:00:00+00:00,22.376,13.426,14.876,14.626,0.343,0.341,1.9,0.0,7243.74
2010-08-29 00:00:00+00:00,20.626,12.076,15.126,14.876,0.341,0.34,5.0,0.0,7467.95
2010-09-05 00:00:00+00:00,17.526,9.926,15.226,15.126,0.34,0.339,0.3,0.0,7292.07
2010-09-12 00:00:00+00:00,19.925999,12.776,15.326,15.226,0.339,0.338,2.7,0.0,7006.56
2010-09-19 00:00:00+00:00,18.575998,9.426,15.376,15.326,0.338,0.337,0.6,0.0,6880.74
2010-09-26 00:00:00+00:00,20.876,8.476,15.376,15.376,0.337,0.336,1.7,0.0,6944.97
2010-10-03 00:00:00+00:00,18.626,10.476,15.376,15.326,0.336,0.335,2.7,0.0,6456.69
2010-10-10 00:00:00+00:00,17.376,11.026,15.326,15.276,0.335,0.335,2.0,0.0,6252.4
2010-10-17 00:00:00+00:00,15.626,8.876,15.276,15.176,0.335,0.335,0.4,0.0,6137.5
2010-10-24 00:00:00+00:00,13.076,4.226,15.176,14.826,0.335,0.334,2.0,0.0,6392.61
2010-10-31 00:00:00+00:00,14.976,4.326,14.826,14.426,0.334,0.334,1.5,0.0,6277.85
2010-11-07 00:00:00+00:00,15.676,6.076,14.426,14.176,0.335,0.334,2.5,0.0,5885.46
2010-11-14 00:00:00+00:00,13.176,3.926,14.126,13.776,0.337,0.335,2.1,0.0,6112.79
2010-11-21 00:00:00+00:00,9.226,2.976,13.776,13.276,0.341,0.337,0.8,0.0,6392.84
2010-11-28 00:00:00+00:00,7.676,-1.474,13.276,12.676,0.344,0.341,0.2,0.0,7815.41
2010-12-05 00:00:00+00:00,5.826,-2.774,12.676,11.826,0.348,0.344,1.2,0.0,8443.92
2010-12-12 00:00:00+00:00,7.726,-1.0239999,11.826,11.026,0.353,0.348,0.0,0.0,7841.5
2010-12-19 00:00:00+00:00,6.426,-2.524,11.026,10.276,0.357,0.353,1.0,0.0,9073.76
2010-12-26 00:00:00+00:00,3.426,-3.424,10.276,9.526,0.36,0.357,0.9,0.0,8690.05
2011-01-02 00:00:00+00:00,6.976,0.776,9.476,8.826,0.363,0.36,0.7,0.0,8104.3
2011-01-09 00:00:00+00:00,9.676,0.126,8.826,8.326,0.368,0.363,2.3,0.0,7500.18
2011-01-16 00:00:00+00:00,11.326,1.4760001,8.326,8.026,0.382,0.368,2.3,0.0,6742.28
2011-01-23 00:00:00+00:00,10.026,1.376,8.026,7.826,0.393,0.382,3.2,0.0,6490.5
2011-01-30 00:00:00+00:00,7.376,0.776,7.826,7.526,0.395,0.393,0.7,0.0,6733.33
2011-02-06 00:00:00+00:00,10.676,-0.27400002,7.526,7.226,0.396,0.395,0.5,0.0,6332.93
2011-02-13 00:00:00+00:00,11.026,2.476,7.226,7.126,0.396,0.396,1.2,0.0,6000.11
2011-02-20 00:00:00+00:00,8.726,3.226,7.126,7.076,0.396,0.396,1.1,0.0,6292.02
2011-02-27 00:00:00+00:00,12.176,3.976,7.076,6.976,0.397,0.396,1.6,0.0,6030.15
2011-03-06 00:00:00+00:00,6.126,1.2260001,7.026,6.926,0.398,0.397,0.3,0.0,5874.87
2011-03-13 00:00:00+00:00,11.176,1.026,6.926,6.776,0.398,0.398,0.6,0.0,5662.29
2011-03-20 00:00:00+00:00,10.576,1.026,6.776,6.776,0.398,0.397,1.4,0.0,5937.69
2011-03-27 00:00:00+00:00,12.526,3.376,6.826,6.776,0.397,0.395,0.1,0.0,6041.33
2011-04-03 00:00:00+00:00,16.825998,5.426,6.976,6.826,0.395,0.394,1.3,0.0,6433.33
2011-04-10 00:00:00+00:00,18.075998,5.826,7.326,6.976,0.394,0.392,0.9,0.0,6520.23
2011-04-17 00:00:00+00:00,17.575998,4.976,7.626,7.326,0.392,0.389,0.1,0.0,7261.28
2011-04-24 00:00:00+00:00,18.925999,8.126,8.026,7.626,0.389,0.387,0.1,0.0,7269.69
2011-05-01 00:00:00+00:00,17.276,7.576,8.476,8.026,0.387,0.384,0.2,0.0,7589.73
2011-05-08 00:00:00+00:00,20.476,7.676,8.876,8.476,0.384,0.38,1.1,0.0,7425.57
2011-05-15 00:00:00+00:00,18.476,8.626,9.376,8.876,0.38,0.377,0.3,0.0,7659.38
2011-05-22 00:00:00+00:00,18.276,10.426,9.826,9.376,0.377,0.374,0.2,0.0,7874.85
2011-05-29 00:00:00+00:00,17.876,9.076,10.326,9.876,0.374,0.371,1.1,0.0,8117.37
2011-06-05 00:00:00+00:00,20.876,9.826,10.776,10.326,0.371,0.367,0.7,0.0,6988.92
2011-06-12 00:00:00+00:00,17.675999,9.076,11.176,10.776,0.367,0.364,1.5,0.0,6865.15
2011-06-19 00:00:00+00:00,19.675999,11.376,11.526,11.176,0.364,0.362,3.1,0.0,7016.39
2011-06-26 00:00:00+00:00,21.325998,11.326,11.876,11.526,0.362,0.359,1.6,0.0,7443.88
2011-07-03 00:00:00+00:00,27.026,11.276,12.326,11.876,0.359,0.356,0.3,0.0,7172.9
2011-07-10 00:00:00+00:00,21.675999,13.076,12.776,12.326,0.356,0.354,2.1,0.0,6797.34
2011-07-17 00:00:00+00:00,21.526,11.826,13.176,12.776,0.354,0.352,2.7,0.0,6777.81
2011-07-24 00:00:00+00:00,19.675999,11.376,13.526,13.176,0.352,0.349,1.5,0.0,7318.58
2011-07-31 00:00:00+00:00,20.376,12.476,13.776,13.526,0.349,0.347,0.1,0.0,8034.13
2011-08-07 00:00:00+00:00,24.376,13.426,14.126,13.776,0.347,0.345,2.8,0.0,7242.85
2011-08-14 00:00:00+00:00,20.626,12.876,14.426,14.126,0.345,0.343,1.5,0.0,7201.99
2011-08-21 00:00:00+00:00,23.575998,11.526,14.726,14.426,0.343,0.342,1.4,0.0,7010.03
2011-08-28 00:00:00+00:00,19.825998,12.426,14.976,14.726,0.342,0.34,5.6,0.0,6551.21
2011-09-04 00:00:00+00:00,23.476,11.776,15.126,14.976,0.34,0.338,1.2,0.0,6552.89
2011-09-11 00:00:00+00:00,22.325998,12.876,15.276,15.126,0.338,0.337,2.5,0.0,6230.99
2011-09-18 00:00:00+00:00,19.925999,9.926,15.426,15.276,0.337,0.336,0.9,0.0,6070.1
2011-09-25 00:00:00+00:00,20.276,10.876,15.426,15.426,0.336,0.334,1.3,0.0,6501.67
